receive,00000388,,,,,,Unlucky,,,8,20231022-11:07:46.963,389.0,8,8,,,
send,00000477,1,MSFT,2481.0,245.0,2,NewOrderSingle,20231022-11:07:46.853,38970,,,,,,,,
receive,00000389,1,MSFT,8144.0,0.0,1,,,38886,8,20231022-11:07:46.964,390.0,0,0,,,
send,00000478,1,AAPL,9869.0,130.0,2,NewOrderSingle,20231022-11:07:46.855,38971,,,,,,,,
receive,00000390,1,MSFT,1429.0,289.0,2,,,38887,8,20231022-11:07:46.964,391.0,0,0,,,
send,00000479,3,AAPL,5659.0,155.0,1,NewOrderSingle,20231022-11:07:46.858,38972,,,,,,,,
send,00000480,2,MSFT,7308.0,337.0,2,NewOrderSingle,20231022-11:07:46.859,38973,,,,,,,,
receive,00000391,3,AAPL,5868.0,218.0,2,,,38888,8,20231022-11:07:46.965,392.0,0,0,,,
send,00000481,1,MSFT,7227.0,129.0,2,NewOrderSingle,20231022-11:07:46.861,38974,,,,,,,,
receive,00000392,3,BAC,2550.0,5.0,2,,,38889,8,20231022-11:07:46.966,393.0,0,0,,,
send,00000482,3,AAPL,9581.0,252.0,2,NewOrderSingle,20231022-11:07:46.862,38975,,,,,,,,
receive,00000393,3,AAPL,9346.0,0.0,1,,,38890,8,20231022-11:07:46.974,394.0,0,0,,,
send,00000483,2,AAPL,,,,OrderCancelRequest,20231022-11:07:46.784,,,,,,,00000437,,
receive,00000394,,,,,,Unlucky,,,8,20231022-11:07:46.975,395.0,8,8,,,
send,00000484,1,MSFT,490.0,353.0,2,NewOrderSingle,20231022-11:07:46.866,38976,,,,,,,,
send,00000485,2,AAPL,162.0,242.0,2,NewOrderSingle,20231022-11:07:46.868,38977,,,,,,,,
receive,00000395,1,MSFT,7789.0,0.0,1,,,38892,8,20231022-11:07:46.975,396.0,0,0,,,
send,00000486,3,MSFT,9960.0,298.0,1,NewOrderSingle,20231022-11:07:46.870,38978,,,,,,,,
receive,00000396,3,BAC,2836.0,30.0,2,,,38893,8,20231022-11:07:46.976,397.0,0,0,,,
send,00000487,1,AAPL,2769.0,174.0,2,NewOrderSingle,20231022-11:07:46.872,38979,,,,,,,,
receive,00000397,1,AAPL,1351.0,167.0,2,,,38894,8,20231022-11:07:46.976,398.0,0,0,,,
send,00000488,1,AAPL,6632.0,182.0,1,NewOrderSingle,20231022-11:07:46.874,38980,,,,,,,,
receive,00000398,2,BAC,3565.0,35.0,2,,,38895,8,20231022-11:07:46.977,399.0,0,0,,,
send,00000489,2,BAC,4384.0,79.0,1,NewOrderSingle,20231022-11:07:46.876,38981,,,,,,,,
receive,00000399,2,MSFT,7727.0,0.0,1,,,38896,8,20231022-11:07:46.984,400.0,0,0,,,
send,00000490,1,MSFT,597.0,177.0,1,NewOrderSingle,20231022-11:07:46.877,,,,,,,,,
receive,00000400,3,AAPL,4196.0,0.0,1,,,38897,8,20231022-11:07:46.985,401.0,0,0,,,
send,00000491,3,AAPL,6784.0,255.0,1,NewOrderSingle,20231022-11:07:46.880,38983,,,,,,,,
receive,00000401,1,MSFT,5655.0,0.0,1,,,38898,8,20231022-11:07:46.985,402.0,0,0,,,
send,00000492,3,BAC,4359.0,35.0,1,NewOrderSingle,20231022-11:07:46.884,38984,,,,,,,,
send,00000493,2,AAPL,498.0,224.0,1,NewOrderSingle,20231022-11:07:46.886,,,,,,,,,
receive,00000402,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.985,403.0,8,,00000159,,
receive,00000403,2,MSFT,9739.0,147.0,2,,,38899,8,20231022-11:07:46.986,404.0,0,0,,,
send,00000494,1,MSFT,1567.0,302.0,2,NewOrderSingle,20231022-11:07:46.888,38986,,,,,,,,
receive,00000404,2,BAC,2241.0,92.0,2,,,38900,8,20231022-11:07:46.986,405.0,0,0,,,
send,00000495,2,AAPL,1634.0,205.0,2,NewOrderSingle,20231022-11:07:46.891,38987,,,,,,,,
send,00000496,2,BAC,4895.0,30.0,1,NewOrderSingle,20231022-11:07:46.893,38988,,,,,,,,
receive,00000405,,,,,,Unlucky,,,8,20231022-11:07:46.995,406.0,8,8,,,
send,00000497,1,MSFT,5588.0,110.0,1,NewOrderSingle,20231022-11:07:46.895,38989,,,,,,,,
send,00000498,2,BAC,8202.0,98.0,2,NewOrderSingle,20231022-11:07:46.897,38990,,,,,,,,
receive,00000406,1,BAC,9690.0,7.0,2,,,38902,8,20231022-11:07:46.996,407.0,0,0,,,
send,00000499,1,AAPL,8714.0,196.0,2,NewOrderSingle,20231022-11:07:46.898,38991,,,,,,,,
receive,00000407,3,BAC,1306.0,13.0,2,,,38903,8,20231022-11:07:46.996,408.0,0,0,,,
send,00000500,1,BAC,8370.0,41.0,1,NewOrderSingle,20231022-11:07:46.901,38992,,,,,,,,
receive,00000408,1,BAC,2973.0,0.0,1,,,38904,8,20231022-11:07:46.996,409.0,0,0,,,
send,00000501,2,MSFT,3433.0,235.0,1,NewOrderSingle,20231022-11:07:46.903,38993,,,,,,,,
receive,00000409,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.997,410.0,8,,00000159,,
send,00000502,2,MSFT,3462.0,281.0,1,NewOrderSingle,20231022-11:07:46.906,38994,,,,,,,,
send,00000503,2,MSFT,705.0,139.0,2,NewOrderSingle,20231022-11:07:46.907,38995,,,,,,,,
receive,00000410,1,AAPL,9705.0,0.0,1,,,38905,8,20231022-11:07:46.997,411.0,0,0,,,
send,00000504,2,AAPL,3528.0,150.0,1,NewOrderSingle,20231022-11:07:46.908,38996,,,,,,,,
receive,00000411,3,AAPL,4182.0,207.0,2,,,38906,8,20231022-11:07:46.998,412.0,0,0,,,
send,00000505,2,MSFT,8391.0,331.0,1,NewOrderSingle,20231022-11:07:46.909,38997,,,,,,,,
receive,00000412,2,AAPL,5874.0,110.0,2,,,38907,8,20231022-11:07:47.006,413.0,0,0,,,
send,00000506,3,MSFT,3327.0,106.0,2,NewOrderSingle,20231022-11:07:46.911,38998,,,,,,,,
receive,00000413,1,BAC,4418.0,0.0,1,,,38908,8,20231022-11:07:47.006,414.0,0,0,,,
send,00000507,1,MSFT,7410.0,363.0,2,NewOrderSingle,20231022-11:07:46.913,38999,,,,,,,,
receive,00000414,2,AAPL,2034.0,201.0,2,,,38909,8,20231022-11:07:47.006,415.0,0,0,,,
send,00000508,2,AAPL,9343.0,186.0,1,NewOrderSingle,20231022-11:07:46.915,39000,,,,,,,,
send,00000509,3,AAPL,1510.0,210.0,1,NewOrderSingle,20231022-11:07:46.917,39001,,,,,,,,
receive,00000415,3,BAC,880.0,64.0,2,,,38910,8,20231022-11:07:47.007,416.0,0,0,,,
send,00000510,3,BAC,2877.0,52.0,2,NewOrderSingle,20231022-11:07:46.918,39002,,,,,,,,
receive,00000416,1,MSFT,8316.0,191.0,2,,,38911,8,20231022-11:07:47.007,417.0,0,0,,,
send,00000511,3,BAC,2355.0,59.0,2,NewOrderSingle,20231022-11:07:46.920,39003,,,,,,,,
send,00000512,1,AAPL,4048.0,108.0,1,NewOrderSingle,20231022-11:07:46.922,39004,,,,,,,,
receive,00000417,1,AAPL,732.0,285.0,2,,,38912,8,20231022-11:07:47.007,418.0,0,0,,,
send,00000513,3,BAC,6361.0,20.0,1,NewOrderSingle,20231022-11:07:46.922,39005,,,,,,,,
receive,00000418,1,AAPL,4901.0,285.0,2,,,38913,8,20231022-11:07:47.017,419.0,0,0,,,
send,00000514,2,AAPL,9207.0,229.0,1,NewOrderSingle,20231022-11:07:46.924,39006,,,,,,,,
send,00000515,2,MSFT,2291.0,230.0,1,NewOrderSingle,20231022-11:07:46.926,39007,,,,,,,,
receive,00000419,2,MSFT,117.0,265.0,2,,,38914,8,20231022-11:07:47.017,420.0,0,0,,,
send,00000516,1,BAC,5599.0,23.0,1,NewOrderSingle,20231022-11:07:46.927,39008,,,,,,,,
receive,00000420,1,MSFT,9878.0,397.0,2,,,38915,8,20231022-11:07:47.017,421.0,0,0,,,
send,00000517,3,MSFT,8846.0,216.0,2,NewOrderSingle,20231022-11:07:46.928,39009,,,,,,,,
receive,00000421,1,AAPL,6713.0,0.0,1,,,38916,8,20231022-11:07:47.018,422.0,0,0,,,
send,00000518,2,MSFT,3037.0,303.0,1,NewOrderSingle,20231022-11:07:46.929,39010,,,,,,,,
receive,00000422,1,BAC,6038.0,84.0,2,,,38917,8,20231022-11:07:47.018,423.0,0,0,,,
receive,00000423,1,BAC,5943.0,0.0,1,,,38918,8,20231022-11:07:47.018,424.0,0,0,,,
send,00000519,1,AAPL,3492.0,206.0,2,NewOrderSingle,20231022-11:07:46.931,39011,,,,,,,,
receive,00000424,3,AAPL,965.0,0.0,1,,,38919,8,20231022-11:07:47.027,425.0,0,0,,,
send,00000520,3,AAPL,1128.0,109.0,1,NewOrderSingle,20231022-11:07:46.935,39012,,,,,,,,
receive,00000425,,,,,,Unlucky,,,8,20231022-11:07:47.028,426.0,8,8,,,
send,00000521,1,BAC,7584.0,65.0,2,NewOrderSingle,20231022-11:07:46.937,39013,,,,,,,,
send,00000522,1,MSFT,,,,OrderCancelRequest,20231022-11:07:46.245,38629,,,,,,00000122,,
receive,00000426,1,AAPL,8080.0,265.0,2,,,38921,8,20231022-11:07:47.028,427.0,0,0,,,
send,00000523,1,MSFT,5610.0,119.0,2,NewOrderSingle,20231022-11:07:46.940,39014,,,,,,,,
send,00000524,1,BAC,129.0,28.0,2,NewOrderSingle,20231022-11:07:46.941,39015,,,,,,,,
receive,00000427,3,BAC,1535.0,0.0,1,,,38922,8,20231022-11:07:47.028,428.0,0,0,,,
send,00000525,1,BAC,,,,OrderCancelRequest,20231022-11:07:46.513,38784,,,,,,00000281,,
receive,00000428,2,AAPL,125.0,0.0,1,,,38923,8,20231022-11:07:47.029,429.0,0,0,,,
send,00000526,1,MSFT,6508.0,109.0,1,NewOrderSingle,20231022-11:07:46.943,39016,,,,,,,,
receive,00000429,,,,,,Unlucky,,,8,20231022-11:07:47.038,430.0,8,8,,,
send,00000527,3,MSFT,830.0,263.0,1,NewOrderSingle,20231022-11:07:46.946,39017,,,,,,,,
send,00000528,2,AAPL,8364.0,174.0,2,NewOrderSingle,20231022-11:07:46.947,39018,,,,,,,,
receive,00000430,3,AAPL,6355.0,0.0,1,,,38925,8,20231022-11:07:47.039,431.0,0,0,,,
send,00000529,1,MSFT,,,,OrderCancelRequest,20231022-11:07:46.199,38605,,,,,,00000095,,
receive,00000431,1,MSFT,6813.0,0.0,1,,,38926,8,20231022-11:07:47.039,432.0,0,0,,,
send,00000530,1,MSFT,3963.0,355.0,1,NewOrderSingle,20231022-11:07:46.950,39019,,,,,,,,
receive,00000432,1,MSFT,4526.0,327.0,2,,,38927,8,20231022-11:07:47.039,433.0,0,0,,,
receive,00000433,3,AAPL,7705.0,0.0,1,,,38928,8,20231022-11:07:47.040,434.0,0,0,,,
send,00000531,1,MSFT,9709.0,257.0,1,NewOrderSingle,20231022-11:07:46.952,39020,,,,,,,,
receive,00000434,3,AAPL,8680.0,0.0,1,,,38929,8,20231022-11:07:47.040,435.0,0,0,,,
send,00000532,3,AAPL,3153.0,210.0,1,NewOrderSingle,20231022-11:07:46.955,39021,,,,,,,,
receive,00000435,1,BAC,9454.0,77.0,2,,,38930,8,20231022-11:07:47.041,436.0,0,0,,,
send,00000533,2,AAPL,2270.0,185.0,1,NewOrderSingle,20231022-11:07:46.957,39022,,,,,,,,
receive,00000436,3,AAPL,7471.0,200.0,2,,,38931,8,20231022-11:07:47.041,437.0,0,0,,,
receive,00000437,2,AAPL,6912.0,272.0,2,,,38932,8,20231022-11:07:47.048,438.0,0,0,,,
send,00000534,2,BAC,5338.0,28.0,2,NewOrderSingle,20231022-11:07:46.958,39023,,,,,,,,
receive,00000438,3,MSFT,7064.0,0.0,1,,,38933,8,20231022-11:07:47.049,439.0,0,0,,,
send,00000535,3,BAC,9859.0,62.0,2,NewOrderSingle,20231022-11:07:46.961,39024,,,,,,,,
receive,00000439,2,AAPL,8748.0,271.0,2,,,38934,8,20231022-11:07:47.049,440.0,0,0,,,
send,00000536,2,BAC,5570.0,75.0,2,NewOrderSingle,20231022-11:07:46.963,39025,,,,,,,,
receive,00000440,3,BAC,1630.0,10.0,2,,,38935,8,20231022-11:07:47.049,441.0,0,0,,,
send,00000537,2,MSFT,2865.0,339.0,1,NewOrderSingle,20231022-11:07:46.965,39026,,,,,,,,
receive,00000441,1,AAPL,2079.0,0.0,1,,,38936,8,20231022-11:07:47.050,442.0,0,0,,,
receive,00000442,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.060,443.0,8,,00000331,,
send,00000538,1,BAC,7661.0,78.0,2,NewOrderSingle,20231022-11:07:46.968,39027,,,,,,,,
receive,00000443,3,BAC,3731.0,36.0,2,,,38937,8,20231022-11:07:47.060,444.0,0,0,,,
send,00000539,1,AAPL,5768.0,241.0,2,NewOrderSingle,20231022-11:07:46.970,39028,,,,,,,,
receive,00000444,3,AAPL,9316.0,0.0,1,,,38938,8,20231022-11:07:47.061,445.0,0,0,,,
send,00000540,2,AAPL,6049.0,296.0,1,NewOrderSingle,20231022-11:07:46.972,39029,,,,,,,,
send,00000541,1,MSFT,,,,OrderCancelRequest,20231022-11:07:46.659,38864,,,,,,00000365,,
receive,00000445,1,AAPL,3100.0,0.0,1,,,38939,8,20231022-11:07:47.061,446.0,0,0,,,
send,00000542,2,AAPL,4691.0,232.0,2,NewOrderSingle,20231022-11:07:46.975,39030,,,,,,,,
receive,00000446,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.062,447.0,8,,00000171,,
receive,00000447,3,AAPL,7330.0,122.0,2,,,38940,8,20231022-11:07:47.062,448.0,0,0,,,
send,00000543,3,MSFT,676.0,386.0,1,NewOrderSingle,20231022-11:07:46.976,39031,,,,,,,,
receive,00000448,3,BAC,9286.0,11.0,2,,,38941,8,20231022-11:07:47.063,449.0,0,0,,,
send,00000544,2,MSFT,7740.0,229.0,2,NewOrderSingle,20231022-11:07:46.978,39032,,,,,,,,
send,00000545,3,AAPL,5999.0,280.0,1,NewOrderSingle,20231022-11:07:46.980,39033,,,,,,,,
receive,00000449,1,BAC,7470.0,2.0,2,,,38942,8,20231022-11:07:47.071,450.0,0,0,,,
send,00000546,2,BAC,6884.0,36.0,2,NewOrderSingle,20231022-11:07:46.982,39034,,,,,,,,
receive,00000450,1,AAPL,6646.0,0.0,1,,,38943,8,20231022-11:07:47.071,451.0,0,0,,,
send,00000547,3,BAC,3414.0,72.0,1,NewOrderSingle,20231022-11:07:46.983,39035,,,,,,,,
receive,00000451,3,MSFT,7648.0,141.0,2,,,38944,8,20231022-11:07:47.071,452.0,0,0,,,
send,00000548,3,AAPL,173.0,135.0,2,NewOrderSingle,20231022-11:07:46.985,39036,,,,,,,,
receive,00000452,2,MSFT,6408.0,0.0,1,,,38945,8,20231022-11:07:47.072,453.0,0,0,,,
send,00000549,1,BAC,1554.0,75.0,1,NewOrderSingle,20231022-11:07:46.987,,,,,,,,,
receive,00000453,1,AAPL,3513.0,0.0,1,,,38946,8,20231022-11:07:47.072,454.0,0,0,,,
send,00000550,3,MSFT,1676.0,287.0,1,NewOrderSingle,20231022-11:07:46.989,39038,,,,,,,,
receive,00000454,2,AAPL,3700.0,0.0,1,,,38947,8,20231022-11:07:47.072,455.0,0,0,,,
send,00000551,1,AAPL,4621.0,173.0,1,NewOrderSingle,20231022-11:07:46.990,39039,,,,,,,,
receive,00000455,1,AAPL,4171.0,180.0,2,,,38948,8,20231022-11:07:47.073,456.0,0,0,,,
send,00000552,3,AAPL,3196.0,284.0,2,NewOrderSingle,20231022-11:07:46.992,39040,,,,,,,,
receive,00000456,3,MSFT,7962.0,0.0,1,,,38949,8,20231022-11:07:47.082,457.0,0,0,,,
send,00000553,1,MSFT,9500.0,390.0,1,NewOrderSingle,20231022-11:07:46.994,,,,,,,,,
receive,00000457,1,AAPL,467.0,0.0,1,,,38950,8,20231022-11:07:47.083,458.0,0,0,,,
send,00000554,2,AAPL,4267.0,134.0,2,NewOrderSingle,20231022-11:07:46.996,,,,,,,,,
receive,00000458,1,AAPL,9807.0,130.0,2,,,38951,8,20231022-11:07:47.083,459.0,0,0,,,
send,00000555,3,AAPL,2222.0,123.0,1,NewOrderSingle,20231022-11:07:46.998,39043,,,,,,,,
send,00000556,1,AAPL,7870.0,216.0,1,NewOrderSingle,20231022-11:07:47.000,39044,,,,,,,,
receive,00000459,1,MSFT,1796.0,0.0,1,,,38952,8,20231022-11:07:47.083,460.0,0,0,,,
send,00000557,2,MSFT,6890.0,358.0,1,NewOrderSingle,20231022-11:07:47.001,39045,,,,,,,,
send,00000558,2,AAPL,9104.0,108.0,2,NewOrderSingle,20231022-11:07:47.003,39046,,,,,,,,
receive,00000460,2,MSFT,8279.0,0.0,1,,,38953,8,20231022-11:07:47.083,461.0,0,0,,,
send,00000559,2,BAC,4398.0,71.0,1,NewOrderSingle,20231022-11:07:47.004,39047,,,,,,,,
receive,00000461,,,,,,Unlucky,,,8,20231022-11:07:47.084,462.0,8,8,,,
send,00000560,1,MSFT,8326.0,348.0,2,NewOrderSingle,20231022-11:07:47.005,,,,,,,,,
receive,00000462,1,AAPL,4934.0,0.0,1,,,38955,8,20231022-11:07:47.084,463.0,0,0,,,
send,00000561,1,BAC,877.0,74.0,2,NewOrderSingle,20231022-11:07:47.007,,,,,,,,,
receive,00000463,3,MSFT,7051.0,0.0,1,,,38956,8,20231022-11:07:47.093,464.0,0,0,,,
send,00000562,2,MSFT,5156.0,379.0,2,NewOrderSingle,20231022-11:07:47.009,39050,,,,,,,,
receive,00000464,1,MSFT,1692.0,0.0,1,,,38957,8,20231022-11:07:47.093,465.0,0,0,,,
send,00000563,1,AAPL,6161.0,224.0,1,NewOrderSingle,20231022-11:07:47.010,39051,,,,,,,,
receive,00000465,3,AAPL,9562.0,115.0,2,,,38958,8,20231022-11:07:47.094,466.0,0,0,,,
send,00000564,3,BAC,7231.0,70.0,1,NewOrderSingle,20231022-11:07:47.013,39052,,,,,,,,
receive,00000466,1,BAC,9770.0,0.0,1,,,38959,8,20231022-11:07:47.094,467.0,0,0,,,
send,00000565,3,AAPL,6171.0,207.0,2,NewOrderSingle,20231022-11:07:47.015,39053,,,,,,,,
receive,00000467,3,MSFT,958.0,0.0,1,,,38960,8,20231022-11:07:47.095,468.0,0,0,,,
send,00000566,2,MSFT,8328.0,174.0,1,NewOrderSingle,20231022-11:07:47.016,39054,,,,,,,,
receive,00000468,,,,,,Unlucky,,,8,20231022-11:07:47.103,469.0,8,8,,,
send,00000567,3,BAC,134.0,76.0,2,NewOrderSingle,20231022-11:07:47.019,39055,,,,,,,,
receive,00000469,3,BAC,7169.0,56.0,2,,,38962,8,20231022-11:07:47.104,470.0,0,0,,,
send,00000568,1,BAC,9786.0,46.0,1,NewOrderSingle,20231022-11:07:47.020,39056,,,,,,,,
receive,00000470,3,MSFT,7593.0,0.0,1,,,38963,8,20231022-11:07:47.104,471.0,0,0,,,
send,00000569,2,MSFT,,,,OrderCancelRequest,20231022-11:07:46.307,38665,,,,,,00000159,,
receive,00000471,1,MSFT,2023.0,0.0,1,,,38964,8,20231022-11:07:47.104,472.0,0,0,,,
send,00000570,2,AAPL,5378.0,231.0,1,NewOrderSingle,20231022-11:07:47.023,39057,,,,,,,,
receive,00000472,1,BAC,7491.0,0.0,1,,,38965,8,20231022-11:07:47.105,473.0,0,0,,,
send,00000571,3,MSFT,2066.0,243.0,1,NewOrderSingle,20231022-11:07:47.026,39058,,,,,,,,
receive,00000473,1,MSFT,5484.0,383.0,2,,,38966,8,20231022-11:07:47.105,474.0,0,0,,,
send,00000572,2,AAPL,1275.0,118.0,1,NewOrderSingle,20231022-11:07:47.027,39059,,,,,,,,
receive,00000474,2,BAC,8248.0,0.0,1,,,38967,8,20231022-11:07:47.105,475.0,0,0,,,
send,00000573,1,BAC,8538.0,26.0,1,NewOrderSingle,20231022-11:07:47.029,39060,,,,,,,,
send,00000574,2,AAPL,86.0,235.0,2,NewOrderSingle,20231022-11:07:47.031,39061,,,,,,,,
receive,00000475,3,BAC,2984.0,78.0,2,,,38968,8,20231022-11:07:47.114,476.0,0,0,,,
send,00000575,2,MSFT,2545.0,274.0,2,NewOrderSingle,20231022-11:07:47.032,39062,,,,,,,,
receive,00000476,2,AAPL,5047.0,194.0,2,,,38969,8,20231022-11:07:47.115,477.0,0,0,,,
receive,00000477,1,MSFT,2481.0,245.0,2,,,38970,8,20231022-11:07:47.115,478.0,0,0,,,
send,00000576,2,MSFT,7989.0,230.0,1,NewOrderSingle,20231022-11:07:47.035,39063,,,,,,,,
send,00000577,1,BAC,,,,OrderCancelRequest,20231022-11:07:46.968,,,,,,,00000538,,
receive,00000478,1,AAPL,9869.0,130.0,2,,,38971,8,20231022-11:07:47.116,479.0,0,0,,,
receive,00000479,3,AAPL,5659.0,0.0,1,,,38972,8,20231022-11:07:47.116,480.0,0,0,,,
send,00000578,2,BAC,7004.0,18.0,2,NewOrderSingle,20231022-11:07:47.038,39064,,,,,,,,
receive,00000480,2,MSFT,7308.0,337.0,2,,,38973,8,20231022-11:07:47.126,481.0,0,0,,,
send,00000579,1,MSFT,5719.0,317.0,2,NewOrderSingle,20231022-11:07:47.040,39065,,,,,,,,
send,00000580,3,BAC,582.0,78.0,1,NewOrderSingle,20231022-11:07:47.042,39066,,,,,,,,
send,00000581,3,AAPL,2512.0,197.0,2,NewOrderSingle,20231022-11:07:47.043,39067,,,,,,,,
receive,00000481,1,MSFT,7227.0,129.0,2,,,38974,8,20231022-11:07:47.126,482.0,0,0,,,
send,00000582,3,MSFT,5825.0,208.0,2,NewOrderSingle,20231022-11:07:47.044,,,,,,,,,
receive,00000482,3,AAPL,9581.0,252.0,2,,,38975,8,20231022-11:07:47.127,483.0,0,0,,,
send,00000583,2,BAC,8263.0,4.0,1,NewOrderSingle,20231022-11:07:47.045,,,,,,,,,
receive,00000483,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.127,484.0,8,,00000437,,
send,00000584,1,BAC,1076.0,61.0,2,NewOrderSingle,20231022-11:07:47.047,39070,,,,,,,,
receive,00000484,1,MSFT,490.0,353.0,2,,,38976,8,20231022-11:07:47.127,485.0,0,0,,,
send,00000585,1,MSFT,8110.0,334.0,1,NewOrderSingle,20231022-11:07:47.049,39071,,,,,,,,
receive,00000485,2,AAPL,162.0,242.0,2,,,38977,8,20231022-11:07:47.128,486.0,0,0,,,
send,00000586,2,MSFT,3460.0,262.0,1,NewOrderSingle,20231022-11:07:47.051,39072,,,,,,,,
send,00000587,3,BAC,8414.0,9.0,1,NewOrderSingle,20231022-11:07:47.052,39073,,,,,,,,
receive,00000486,3,MSFT,9960.0,0.0,1,,,38978,8,20231022-11:07:47.128,487.0,0,0,,,
send,00000588,3,AAPL,921.0,297.0,1,NewOrderSingle,20231022-11:07:47.053,39074,,,,,,,,
receive,00000487,1,AAPL,2769.0,174.0,2,,,38979,8,20231022-11:07:47.137,488.0,0,0,,,
send,00000589,3,MSFT,5108.0,196.0,2,NewOrderSingle,20231022-11:07:47.054,39075,,,,,,,,
receive,00000488,1,AAPL,6632.0,0.0,1,,,38980,8,20231022-11:07:47.137,489.0,0,0,,,
send,00000590,1,BAC,1366.0,58.0,2,NewOrderSingle,20231022-11:07:47.056,39076,,,,,,,,
send,00000591,1,BAC,7329.0,61.0,2,NewOrderSingle,20231022-11:07:47.058,,,,,,,,,
receive,00000489,2,BAC,4384.0,0.0,1,,,38981,8,20231022-11:07:47.137,490.0,0,0,,,
send,00000592,3,BAC,5891.0,7.0,2,NewOrderSingle,20231022-11:07:47.059,39078,,,,,,,,
receive,00000490,,,,,,Unlucky,,,8,20231022-11:07:47.138,491.0,8,8,,,
send,00000593,2,BAC,,,,OrderCancelRequest,20231022-11:07:46.434,,,,,,,00000233,,
receive,00000491,3,AAPL,6784.0,0.0,1,,,38983,8,20231022-11:07:47.147,492.0,0,0,,,
send,00000594,2,MSFT,9178.0,131.0,2,NewOrderSingle,20231022-11:07:47.062,39079,,,,,,,,
send,00000595,3,AAPL,4202.0,188.0,1,NewOrderSingle,20231022-11:07:47.064,39080,,,,,,,,
receive,00000492,3,BAC,4359.0,0.0,1,,,38984,8,20231022-11:07:47.148,493.0,0,0,,,
send,00000596,3,MSFT,1808.0,396.0,1,NewOrderSingle,20231022-11:07:47.066,39081,,,,,,,,
receive,00000493,,,,,,Unlucky,,,8,20231022-11:07:47.148,494.0,8,8,,,
send,00000597,1,BAC,8321.0,93.0,1,NewOrderSingle,20231022-11:07:47.066,39082,,,,,,,,
send,00000598,3,AAPL,401.0,283.0,2,NewOrderSingle,20231022-11:07:47.068,39083,,,,,,,,
receive,00000494,1,MSFT,1567.0,302.0,2,,,38986,8,20231022-11:07:47.149,495.0,0,0,,,
send,00000599,3,MSFT,1198.0,353.0,2,NewOrderSingle,20231022-11:07:47.069,39084,,,,,,,,
receive,00000495,2,AAPL,1634.0,205.0,2,,,38987,8,20231022-11:07:47.158,496.0,0,0,,,
receive,00000496,2,BAC,4895.0,0.0,1,,,38988,8,20231022-11:07:47.159,497.0,0,0,,,
send,00000600,3,BAC,1051.0,66.0,2,NewOrderSingle,20231022-11:07:47.070,39085,,,,,,,,
receive,00000497,1,MSFT,5588.0,0.0,1,,,38989,8,20231022-11:07:47.159,498.0,0,0,,,
send,00000601,1,MSFT,2919.0,128.0,2,NewOrderSingle,20231022-11:07:47.073,39086,,,,,,,,
send,00000602,1,MSFT,6500.0,261.0,2,NewOrderSingle,20231022-11:07:47.075,39087,,,,,,,,
send,00000603,2,BAC,6952.0,71.0,1,NewOrderSingle,20231022-11:07:47.076,39088,,,,,,,,
receive,00000498,2,BAC,8202.0,98.0,2,,,38990,8,20231022-11:07:47.160,499.0,0,0,,,
send,00000604,1,MSFT,7915.0,195.0,2,NewOrderSingle,20231022-11:07:47.077,39089,,,,,,,,
send,00000605,2,MSFT,9349.0,291.0,2,NewOrderSingle,20231022-11:07:47.078,39090,,,,,,,,
receive,00000499,1,AAPL,8714.0,196.0,2,,,38991,8,20231022-11:07:47.160,500.0,0,0,,,
send,00000606,3,BAC,2482.0,88.0,2,NewOrderSingle,20231022-11:07:47.079,39091,,,,,,,,
receive,00000500,1,BAC,8370.0,0.0,1,,,38992,8,20231022-11:07:47.160,501.0,0,0,,,
send,00000607,2,MSFT,7108.0,349.0,2,NewOrderSingle,20231022-11:07:47.081,39092,,,,,,,,
receive,00000501,2,MSFT,3433.0,0.0,1,,,38993,8,20231022-11:07:47.169,502.0,0,0,,,
send,00000608,3,AAPL,4766.0,128.0,2,NewOrderSingle,20231022-11:07:47.082,39093,,,,,,,,
receive,00000502,2,MSFT,3462.0,0.0,1,,,38994,8,20231022-11:07:47.169,503.0,0,0,,,
send,00000609,3,MSFT,2548.0,166.0,1,NewOrderSingle,20231022-11:07:47.084,,,,,,,,,
receive,00000503,2,MSFT,705.0,139.0,2,,,38995,8,20231022-11:07:47.170,504.0,0,0,,,
send,00000610,3,MSFT,7977.0,380.0,2,NewOrderSingle,20231022-11:07:47.086,39095,,,,,,,,
receive,00000504,2,AAPL,3528.0,0.0,1,,,38996,8,20231022-11:07:47.170,505.0,0,0,,,
send,00000611,1,BAC,3082.0,59.0,1,NewOrderSingle,20231022-11:07:47.087,,,,,,,,,
receive,00000505,2,MSFT,8391.0,0.0,1,,,38997,8,20231022-11:07:47.171,506.0,0,0,,,
send,00000612,1,MSFT,8420.0,291.0,1,NewOrderSingle,20231022-11:07:47.089,,,,,,,,,
receive,00000506,3,MSFT,3327.0,106.0,2,,,38998,8,20231022-11:07:47.171,507.0,0,0,,,
send,00000613,1,BAC,1760.0,4.0,2,NewOrderSingle,20231022-11:07:47.090,39098,,,,,,,,
